date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:35:51	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:35:51%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:52	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:35:52%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=94	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart075f.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:53	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:35:53%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=88	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart956a.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:54	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:35:54%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=86	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartd9c8.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:55	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:35:55%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=81	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart0f3a.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:56	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:35:56%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=80	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart1631.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:57	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.122bbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:57	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:35:57%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart2e17.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:57	254960/254960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:35:58%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/?page=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/index2679.html	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:35:58	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:35:58%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=104	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart4b78.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:36:00	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:01%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=103	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/carte400.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:36:01	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:01%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=98	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartcda2.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:36:02	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:02%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/)
04:36:02	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:02%20GMT	https://sb-supermarket.mybigcommerce.com/checkout	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/checkout	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:03	201535/201535	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:03%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/boys-news/?setCurrencyId=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/boys-news/index85eb.html	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:04	201574/201574	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:04%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/boys-news/?setCurrencyId=2	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/boys-news/index612c.html	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:05	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:05%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1292e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:05	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.12abbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:05	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.12b2e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:06	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:06%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=104	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart4b78.php	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:07	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:07%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=103	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/carte400.php	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:08	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:08%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=98	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartcda2.php	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:08	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:08%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/boys-news/)
04:36:09	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:09%20GMT	https://sb-supermarket.mybigcommerce.com/checkout	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/checkout	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:10	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1312e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:10	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.132bbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:10	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1332e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:10	203263/203263	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:10%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/?setCurrencyId=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/cosmetics/index85eb.html	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:10	203302/203302	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:11%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/?setCurrencyId=2	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/cosmetics/index612c.html	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:11	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:11%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=104	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart4b78.php	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:12	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:12%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=103	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/carte400.php	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:13	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:13%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=98	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartcda2.php	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:14	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:14%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/cosmetics/)
04:36:14	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:15%20GMT	https://sb-supermarket.mybigcommerce.com/checkout	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/checkout	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:15	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1392e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:15	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.13abbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:15	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.13b2e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:15	201776/201776	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:15%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/?setCurrencyId=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/smart-tvs/index85eb.html	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:15	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:16%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=104	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart4b78.php	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:16	201815/201815	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:16%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/?setCurrencyId=2	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/smart-tvs/index612c.html	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:16	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:16%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=103	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/carte400.php	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:17	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:17%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=98	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartcda2.php	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:20	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:20%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/smart-tvs/)
04:36:20	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:20%20GMT	https://sb-supermarket.mybigcommerce.com/checkout	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/checkout	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:21	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1412e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:21	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.142bbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:21	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1432e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:22	201795/201795	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:22%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/jewelry/?setCurrencyId=2	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/jewelry/index612c.html	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:22	201756/201756	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:22%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/jewelry/?setCurrencyId=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/jewelry/index85eb.html	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:22	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:22%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=104	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart4b78.php	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:22	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:22%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=103	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/carte400.php	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:23	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:23%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=98	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartcda2.php	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:24	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:24%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/jewelry/)
04:36:25	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:25%20GMT	https://sb-supermarket.mybigcommerce.com/checkout	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/checkout	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:26	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1492e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:26	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.14abbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:26	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.14b2e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:26	201564/201564	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:26%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/?setCurrencyId=2	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/cup-cake/index612c.html	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:26	201525/201525	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:26%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/?setCurrencyId=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/cup-cake/index85eb.html	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:26	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:27%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=104	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart4b78.php	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:27	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:27%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=103	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/carte400.php	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:28	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:28%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=98	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartcda2.php	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:29	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:29%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/cup-cake/)
04:36:30	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:30%20GMT	https://sb-supermarket.mybigcommerce.com/checkout	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/checkout	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:31	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1512e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:31	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.152bbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:31	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1532e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:31	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:31%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=104	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart4b78.php	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:31	201584/201584	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:31%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/delicacies/?setCurrencyId=2	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/delicacies/index612c.html	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:31	201545/201545	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:32%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/delicacies/?setCurrencyId=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/delicacies/index85eb.html	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:32	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:32%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=103	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/carte400.php	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:33	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:33%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=98	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartcda2.php	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:34	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:34%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/delicacies/)
04:36:35	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:35%20GMT	https://sb-supermarket.mybigcommerce.com/checkout	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/checkout	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:36	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1592e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:36	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.15abbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:36	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.15b2e17.delayed	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:36	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:36%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=104	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart4b78.php	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:36	201564/201564	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:36%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/handbags/?setCurrencyId=2	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/handbags/index612c.html	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:37	201525/201525	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:37%20GMT	https://sb-supermarket.mybigcommerce.com/electronics/handbags/?setCurrencyId=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/electronics/handbags/index85eb.html	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:37	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:37%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=103	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/carte400.php	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:38	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:38%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=98	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cartcda2.php	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:39	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:39%20GMT	https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=97	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart03b0.php	(from https://sb-supermarket.mybigcommerce.com/electronics/handbags/)
04:36:41	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2021:36:41%20GMT	https://sb-supermarket.mybigcommerce.com/checkout	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/checkout	(from https://sb-supermarket.mybigcommerce.com/bedroom/)
04:36:42	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=111	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.161bbcf.delayed	(from https://sb-supermarket.mybigcommerce.com/bedroom/)
04:36:42	0/-1	---M--	302	error ('')			https://sb-supermarket.mybigcommerce.com/cart.php?action=add&product_id=107	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/cart.1622e17.delayed	(from https://sb-supermarket.mybigcommerce.com/bedroom/)
04:36:42	201214/201214	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2021:36:41%20GMT	https://sb-supermarket.mybigcommerce.com/bedroom/?setCurrencyId=1	/Users/maiyon9x/websites/user/sb-supermarket.mybigcommerce.com/bedroom/index85eb.html	(from https://sb-supermarket.mybigcommerce.com/bedroom/)
